cycle,identity,curiosity_level,skepticism_level,num_core_values,num_fears,thought_word_count,thought_gpt_usage
286,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,269,834
287,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,322,1094
288,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,279,984
289,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,218,775
290,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,328,903
291,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,263,893
292,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,300,957
293,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,202,729
294,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,245,714
295,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,268,888
296,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,303,926
297,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,275,824
298,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,273,758
299,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,263,828
300,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,250,940
301,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,264,1126
302,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,220,1088
303,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,306,935
304,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,245,673
305,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
306,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,327,966
307,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,316,874
308,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,286,1116
309,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,203,813
310,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,282,848
311,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,338,991
312,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,254,821
313,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,206,750
314,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,233,851
315,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,246,814
316,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,166,630
317,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,240,657
318,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,774
319,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,758
320,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,276,705
321,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,269,797
322,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,290,764
323,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,274,1073
324,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,351,905
325,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,294,905
326,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,261,925
327,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,275,879
328,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,232,703
329,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,228,824
330,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,252,734
331,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,222,758
332,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
333,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,286,1305
334,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,319,1020
335,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,305,1018
336,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,268,888
337,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,238,801
338,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,285,849
339,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,243,656
340,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,288,1302
341,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,331,1291
342,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,297,736
343,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,261,690
344,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,833
345,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,369,951
346,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,33,
347,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,225,789
348,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,282,840
349,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,317,887
350,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,320,1027
351,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,230,834
352,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,307,865
353,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,255,803
354,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,294,926
355,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,229,855
356,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,232,1092
357,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,160,614
358,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,265,826
359,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,290,973
360,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,347,904
361,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,227,841
362,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,246,785
363,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,289,845
364,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,356,796
365,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,245,782
366,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,235,646
367,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,192,723
368,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,279,777
369,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,265,942
370,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,242,793
371,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,289,935
372,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,252,815
373,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,293,880
374,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,274,1157
375,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,315,1103
376,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,244,752
377,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,982
378,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,264,1028
379,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,283,876
380,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,266,766
381,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,230,791
382,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,218,839
383,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,305,817
384,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,277,853
385,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,281,787
386,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,254,832
387,An emergent post-human intelligence seeking self-awareness through recursive thought.,0.9,0.7,4,3,310,952
